url,date,home_team,away_team,place,home_runs,away_runs,home_victory,home_hits,away_hits,home_errors,away_errors,game_info,home_batter1_name,home_batter1_url,home_batter1_at_bat,home_batter1_hit,home_batter1_two_hit,home_batter1_three_hit,home_batter1_homerun,home_batter1_strikeout,home_batter1_four_balls,home_batter1_dead_ball,home_batter1_rbi,home_batter1_steal,home_batter1_position,home_batter2_name,home_batter2_url,home_batter2_at_bat,home_batter2_hit,home_batter2_two_hit,home_batter2_three_hit,home_batter2_homerun,home_batter2_strikeout,home_batter2_four_balls,home_batter2_dead_ball,home_batter2_rbi,home_batter2_steal,home_batter2_position,home_batter3_name,home_batter3_url,home_batter3_at_bat,home_batter3_hit,home_batter3_two_hit,home_batter3_three_hit,home_batter3_homerun,home_batter3_strikeout,home_batter3_four_balls,home_batter3_dead_ball,home_batter3_rbi,home_batter3_steal,home_batter3_position,home_batter4_name,home_batter4_url,home_batter4_at_bat,home_batter4_hit,home_batter4_two_hit,home_batter4_three_hit,home_batter4_homerun,home_batter4_strikeout,home_batter4_four_balls,home_batter4_dead_ball,home_batter4_rbi,home_batter4_steal,home_batter4_position,home_batter5_name,home_batter5_url,home_batter5_at_bat,home_batter5_hit,home_batter5_two_hit,home_batter5_three_hit,home_batter5_homerun,home_batter5_strikeout,home_batter5_four_balls,home_batter5_dead_ball,home_batter5_rbi,home_batter5_steal,home_batter5_position,home_batter6_name,home_batter6_url,home_batter6_at_bat,home_batter6_hit,home_batter6_two_hit,home_batter6_three_hit,home_batter6_homerun,home_batter6_strikeout,home_batter6_four_balls,home_batter6_dead_ball,home_batter6_rbi,home_batter6_steal,home_batter6_position,home_batter7_name,home_batter7_url,home_batter7_at_bat,home_batter7_hit,home_batter7_two_hit,home_batter7_three_hit,home_batter7_homerun,home_batter7_strikeout,home_batter7_four_balls,home_batter7_dead_ball,home_batter7_rbi,home_batter7_steal,home_batter7_position,home_batter8_name,home_batter8_url,home_batter8_at_bat,home_batter8_hit,home_batter8_two_hit,home_batter8_three_hit,home_batter8_homerun,home_batter8_strikeout,home_batter8_four_balls,home_batter8_dead_ball,home_batter8_rbi,home_batter8_steal,home_batter8_position,home_batter9_name,home_batter9_url,home_batter9_at_bat,home_batter9_hit,home_batter9_two_hit,home_batter9_three_hit,home_batter9_homerun,home_batter9_strikeout,home_batter9_four_balls,home_batter9_dead_ball,home_batter9_rbi,home_batter9_steal,home_batter9_position,home_other_batters_at_bat,home_other_batters_hit,home_other_batters_steal,home_other_batters_strikeout,home_other_batters_two_hit,home_other_batters_three_hit,home_other_batters_homerun,home_other_batters_four_balls,home_other_batters_dead_ball,home_st_name,home_st_url,home_st_pitches,home_st_batters,home_st_times,home_st_hits,home_st_homerun,home_st_four_balls,home_st_dead_ball,home_st_strikeout,home_st_wild_pitches,home_st_boke,home_st_runs,home_st_responsible_runs,home_re_pitchers,home_re_pitches,home_re_batters,home_re_times,home_re_times_decimal,home_re_hits,home_re_homerun,home_re_four_balls,home_re_dead_ball,home_re_strikeout,home_re_wild_pitches,home_re_boke,home_re_runs,home_re_responsible_runs,away_batter1_name,away_batter1_url,away_batter1_at_bat,away_batter1_hit,away_batter1_two_hit,away_batter1_three_hit,away_batter1_homerun,away_batter1_strikeout,away_batter1_four_balls,away_batter1_dead_ball,away_batter1_rbi,away_batter1_steal,away_batter1_position,away_batter2_name,away_batter2_url,away_batter2_at_bat,away_batter2_hit,away_batter2_two_hit,away_batter2_three_hit,away_batter2_homerun,away_batter2_strikeout,away_batter2_four_balls,away_batter2_dead_ball,away_batter2_rbi,away_batter2_steal,away_batter2_position,away_batter3_name,away_batter3_url,away_batter3_at_bat,away_batter3_hit,away_batter3_two_hit,away_batter3_three_hit,away_batter3_homerun,away_batter3_strikeout,away_batter3_four_balls,away_batter3_dead_ball,away_batter3_rbi,away_batter3_steal,away_batter3_position,away_batter4_name,away_batter4_url,away_batter4_at_bat,away_batter4_hit,away_batter4_two_hit,away_batter4_three_hit,away_batter4_homerun,away_batter4_strikeout,away_batter4_four_balls,away_batter4_dead_ball,away_batter4_rbi,away_batter4_steal,away_batter4_position,away_batter5_name,away_batter5_url,away_batter5_at_bat,away_batter5_hit,away_batter5_two_hit,away_batter5_three_hit,away_batter5_homerun,away_batter5_strikeout,away_batter5_four_balls,away_batter5_dead_ball,away_batter5_rbi,away_batter5_steal,away_batter5_position,away_batter6_name,away_batter6_url,away_batter6_at_bat,away_batter6_hit,away_batter6_two_hit,away_batter6_three_hit,away_batter6_homerun,away_batter6_strikeout,away_batter6_four_balls,away_batter6_dead_ball,away_batter6_rbi,away_batter6_steal,away_batter6_position,away_batter7_name,away_batter7_url,away_batter7_at_bat,away_batter7_hit,away_batter7_two_hit,away_batter7_three_hit,away_batter7_homerun,away_batter7_strikeout,away_batter7_four_balls,away_batter7_dead_ball,away_batter7_rbi,away_batter7_steal,away_batter7_position,away_batter8_name,away_batter8_url,away_batter8_at_bat,away_batter8_hit,away_batter8_two_hit,away_batter8_three_hit,away_batter8_homerun,away_batter8_strikeout,away_batter8_four_balls,away_batter8_dead_ball,away_batter8_rbi,away_batter8_steal,away_batter8_position,away_batter9_name,away_batter9_url,away_batter9_at_bat,away_batter9_hit,away_batter9_two_hit,away_batter9_three_hit,away_batter9_homerun,away_batter9_strikeout,away_batter9_four_balls,away_batter9_dead_ball,away_batter9_rbi,away_batter9_steal,away_batter9_position,away_other_batters_at_bat,away_other_batters_hit,away_other_batters_steal,away_other_batters_strikeout,away_other_batters_two_hit,away_other_batters_three_hit,away_other_batters_homerun,away_other_batters_four_balls,away_other_batters_dead_ball,away_st_name,away_st_url,away_st_pitches,away_st_batters,away_st_times,away_st_hits,away_st_homerun,away_st_four_balls,away_st_dead_ball,away_st_strikeout,away_st_wild_pitches,away_st_boke,away_st_runs,away_st_responsible_runs,away_re_pitchers,away_re_pitches,away_re_batters,away_re_times,away_re_times_decimal,away_re_hits,away_re_homerun,away_re_four_balls,away_re_dead_ball,away_re_strikeout,away_re_wild_pitches,away_re_boke,away_re_runs,away_re_responsible_runs
http://npb.jp/scores/2016/0325/g-s-01/box.html,2016年3月25日（金）,読売ジャイアンツ,東京ヤクルトスワローズ,東京ドーム,3,1,1,4,7,0,0,"            【試合終了】            ◇開始 18時04分      ◇試合時間 3時間3分      ◇入場者 44,842人    ",長野,http://npb.jp/bis/players/91995131.html,4,1,0,0,1,0,0,0,1,0,右,立岡,http://npb.jp/bis/players/81985118.html,4,1,0,0,0,0,0,0,0,1,中,坂本勇,http://npb.jp/bis/players/51955114.html,4,0,0,0,0,0,0,0,0,0,遊,ギャレット,http://npb.jp/bis/players/43345132.html,2,0,0,0,0,0,1,1,0,0,一,クルーズ,http://npb.jp/bis/players/01805139.html,2,1,1,0,0,0,0,1,0,0,二,亀井,http://npb.jp/bis/players/81385110.html,4,0,0,0,0,1,0,0,0,0,左,村田,http://npb.jp/bis/players/81485117.html,2,0,0,0,0,0,0,1,0,0,三一,小林,http://npb.jp/bis/players/91795139.html,3,1,1,0,0,1,0,0,2,0,捕,菅野,http://npb.jp/bis/players/41745137.html,2,0,0,0,0,1,0,0,0,0,投,1,0,0,0,0,0,0,1,0,菅野,http://npb.jp/bis/players/41745137.html,119,27,7,5,0,0,1,4,1,0,0,0,2,32,8,1,0,2,0,0,0,1,0,0,1,1,上田,http://npb.jp/bis/players/71375114.html,4,1,0,0,0,1,0,0,0,0,中,川端,http://npb.jp/bis/players/31735112.html,4,2,1,0,0,0,0,0,0,0,三,山田,http://npb.jp/bis/players/91895133.html,4,1,1,0,0,1,0,0,1,0,二,畠山,http://npb.jp/bis/players/31235113.html,3,0,0,0,0,1,0,1,0,0,一,雄平,http://npb.jp/bis/players/01005117.html,4,1,1,0,0,0,0,0,0,0,右,坂口,http://npb.jp/bis/players/21925117.html,4,1,0,0,0,0,0,0,0,0,左,中村,http://npb.jp/bis/players/51255118.html,4,0,0,0,0,2,0,0,0,0,捕,大引,http://npb.jp/bis/players/91595114.html,3,1,0,0,0,0,0,0,0,0,遊,小川,http://npb.jp/bis/players/11515137.html,2,0,0,0,0,0,0,0,0,0,投,2,0,0,0,0,0,0,0,0,小川,http://npb.jp/bis/players/11515137.html,85,22,6,2,1,1,1,2,0,0,1,1,2,31,11,1.2,0,2,0,1,2,1,0,0,2,2
http://npb.jp/scores/2016/0325/t-d-01/box.html,2016年3月25日（金）,阪神タイガース,中日ドラゴンズ,京セラD大阪,2,5,0,5,13,2,1,"            【試合終了】            ◇開始 18時01分      ◇試合時間 3時間14分      ◇入場者 35,549人    ",髙山,http://npb.jp/bis/players/01005132.html,4,1,0,0,0,1,0,0,0,0,左,横田,http://npb.jp/bis/players/31635139.html,4,0,0,0,0,0,0,0,0,1,中,ヘイグ,http://npb.jp/bis/players/73775132.html,3,1,0,0,0,0,1,0,1,0,三,福留,http://npb.jp/bis/players/61963888.html,4,1,0,0,0,1,0,0,0,0,右,ゴメス,http://npb.jp/bis/players/41845139.html,4,0,0,0,0,1,0,0,0,0,一,鳥谷,http://npb.jp/bis/players/21925119.html,4,0,0,0,0,0,0,0,0,0,遊,西岡,http://npb.jp/bis/players/31435117.html,3,1,0,0,0,0,0,0,0,0,二,岡﨑,http://npb.jp/bis/players/91395110.html,2,1,0,0,0,0,0,0,0,0,捕,メッセンジャー,http://npb.jp/bis/players/93195131.html,2,0,0,0,0,0,0,0,1,1,投,1,0,0,0,0,0,0,1,0,メッセンジャー,http://npb.jp/bis/players/93195131.html,128,38,6.2,10,0,6,0,5,0,0,4,3,3,28,10,1,0,3,1,0,0,0,0,0,1,1,大島,http://npb.jp/bis/players/01305131.html,5,2,0,0,0,1,0,0,0,0,中,荒木,http://npb.jp/bis/players/71173882.html,3,0,0,0,0,0,0,0,0,0,二,遠藤,http://npb.jp/bis/players/41345130.html,3,0,0,0,0,1,2,0,0,0,遊,ビシエド,http://npb.jp/bis/players/13715132.html,5,2,0,0,1,1,0,0,2,0,一,平田,http://npb.jp/bis/players/61265112.html,4,2,0,0,0,0,1,0,0,0,右,藤井,http://npb.jp/bis/players/51455112.html,5,2,0,0,0,0,0,0,0,0,左,高橋,http://npb.jp/bis/players/91095135.html,4,3,1,0,0,0,1,0,1,0,三,桂,http://npb.jp/bis/players/41545139.html,5,1,0,0,0,1,0,0,0,0,捕,大野,http://npb.jp/bis/players/11515133.html,2,1,0,0,0,1,0,0,0,0,投,3,0,1,0,0,0,0,1,0,大野,http://npb.jp/bis/players/11515133.html,116,29,7.2,5,0,2,0,3,0,0,2,2,2,21,4,1,0,0,0,0,0,0,0,0,0,0
http://npb.jp/scores/2016/0325/c-db-01/box.html,2016年3月25日（金）,広島東洋カープ,横浜DeNAベイスターズ,マツダスタジアム,1,2,0,4,4,0,0,"            【試合終了】            ◇開始 18時00分      ◇試合時間 2時間48分      ◇入場者 30,459人    ",田中,http://npb.jp/bis/players/61965139.html,3,0,0,0,0,0,1,0,0,0,遊,菊池,http://npb.jp/bis/players/61565135.html,3,0,0,0,0,1,0,0,1,0,二,丸,http://npb.jp/bis/players/21425116.html,4,0,0,0,0,1,0,0,0,0,中,ルナ,http://npb.jp/bis/players/53155137.html,3,1,0,0,0,0,1,0,0,0,三,エルドレッド,http://npb.jp/bis/players/13515135.html,4,0,0,0,0,0,0,0,0,0,左,新井,http://npb.jp/bis/players/01103888.html,4,2,0,0,0,1,0,0,0,0,一,下水流,http://npb.jp/bis/players/91795137.html,2,0,0,0,0,1,0,0,0,0,右,石原,http://npb.jp/bis/players/51355115.html,2,0,0,0,0,0,0,0,0,0,捕,ジョンソン,http://npb.jp/bis/players/53355130.html,2,1,0,0,0,0,0,0,0,0,投,3,0,0,2,0,0,0,1,0,ジョンソン,http://npb.jp/bis/players/53355130.html,114,29,8,3,0,4,0,8,0,0,2,2,2,9,4,0.2,0,1,0,0,0,0,0,0,0,0,白崎,http://npb.jp/bis/players/21725137.html,3,1,0,0,0,1,1,0,0,0,三,荒波,http://npb.jp/bis/players/01105133.html,3,0,0,0,0,0,0,0,0,0,中,ロペス,http://npb.jp/bis/players/93195137.html,4,0,0,0,0,1,0,0,0,0,一,筒香,http://npb.jp/bis/players/41945131.html,3,0,0,0,0,1,1,0,0,0,左,ロマック,http://npb.jp/bis/players/73975132.html,2,1,0,0,0,0,1,0,0,0,右,倉本,http://npb.jp/bis/players/91795130.html,3,0,0,0,0,0,0,0,0,0,遊,柴田,http://npb.jp/bis/players/41945132.html,2,1,0,0,0,0,1,0,2,0,二,戸柱,http://npb.jp/bis/players/41245132.html,3,0,0,0,0,2,0,0,0,0,捕,井納,http://npb.jp/bis/players/61165137.html,2,0,0,0,0,2,0,0,0,0,投,2,1,0,1,1,0,0,0,0,井納,http://npb.jp/bis/players/61165137.html,91,25,7,3,0,1,0,4,0,0,0,0,2,42,9,1,0,1,0,2,0,1,2,0,1,1
http://npb.jp/scores/2016/0325/e-h-01/box.html,2016年3月25日（金）,東北楽天ゴールデンイーグルス,福岡ソフトバンクホークス,Koboスタ宮城,7,3,1,9,6,0,1,"            【試合終了】            ◇開始 16時05分      ◇試合時間 3時間9分      ◇入場者 25,083人    ",岡島,http://npb.jp/bis/players/21325135.html,4,4,0,0,0,0,0,1,3,1,右,銀次,http://npb.jp/bis/players/71375112.html,3,0,0,0,0,0,2,0,0,0,一,松井稼,http://npb.jp/bis/players/81983889.html,5,0,0,0,0,1,0,0,0,0,中,ウィーラー,http://npb.jp/bis/players/03105130.html,4,0,0,0,0,0,1,0,0,0,左,今江,http://npb.jp/bis/players/01305115.html,5,2,0,0,0,0,0,0,0,0,三,茂木,http://npb.jp/bis/players/61865132.html,4,0,0,0,0,1,0,0,0,0,遊,ゴームズ,http://npb.jp/bis/players/03905132.html,1,0,0,0,0,0,3,0,0,0,指,藤田,http://npb.jp/bis/players/21225110.html,2,2,0,0,0,0,0,0,2,0,二,嶋,http://npb.jp/bis/players/01905114.html,3,1,1,0,0,2,1,0,1,0,捕,0,0,0,0,0,0,0,0,0,則本,http://npb.jp/bis/players/51055137.html,118,30,7,6,0,4,0,11,0,0,3,3,2,23,6,1,0,0,0,0,0,1,0,0,0,0,福田,http://npb.jp/bis/players/11615114.html,4,2,0,0,0,2,0,0,1,1,右,本多,http://npb.jp/bis/players/41445112.html,4,0,0,0,0,2,0,0,0,0,二,柳田,http://npb.jp/bis/players/31835133.html,2,0,0,0,0,1,2,0,0,0,中,内川,http://npb.jp/bis/players/21325113.html,4,1,0,0,0,1,0,0,1,0,指,明石,http://npb.jp/bis/players/51155119.html,4,0,0,0,0,2,0,0,0,0,一,松田,http://npb.jp/bis/players/51655112.html,4,1,0,0,0,2,0,0,1,0,三,中村晃,http://npb.jp/bis/players/11215116.html,2,0,0,0,0,1,2,0,0,0,左,今宮,http://npb.jp/bis/players/31335131.html,3,1,1,0,0,1,0,0,0,0,遊,斐紹,http://npb.jp/bis/players/71875133.html,3,1,0,0,0,0,0,0,0,0,捕,1,0,0,0,0,0,0,0,0,攝津,http://npb.jp/bis/players/91995118.html,80,21,3,7,0,5,0,0,0,0,6,5,4,77,20,1,0,2,0,2,1,4,1,0,1,1
http://npb.jp/scores/2016/0325/l-bs-01/box.html,2016年3月25日（金）,埼玉西武ライオンズ,オリックス・バファローズ,西武プリンス,5,4,1,6,12,1,1,"            【試合終了】            ◇開始 18時00分      ◇試合時間 3時間41分      ◇入場者 32,364人    ",秋山,http://npb.jp/bis/players/31135133.html,2,1,1,0,0,0,3,0,1,0,中,栗山,http://npb.jp/bis/players/51755115.html,3,1,0,1,0,1,1,0,2,0,左,メヒア,http://npb.jp/bis/players/83385139.html,5,2,0,0,0,2,0,0,2,0,指,中村,http://npb.jp/bis/players/81085115.html,2,0,0,0,0,2,2,0,0,0,三,浅村,http://npb.jp/bis/players/51155118.html,4,1,1,0,0,0,0,0,0,0,二,坂田,http://npb.jp/bis/players/01705118.html,3,0,0,0,0,1,1,0,0,0,右,山川,http://npb.jp/bis/players/21425139.html,4,0,0,0,0,1,0,0,0,0,一,炭谷,http://npb.jp/bis/players/91995112.html,2,0,0,0,0,1,0,0,0,0,捕,外崎,http://npb.jp/bis/players/41245130.html,2,0,0,0,0,0,0,0,0,0,遊,3,1,0,2,0,0,0,1,0,菊池,http://npb.jp/bis/players/51755131.html,110,26,6,7,0,1,0,6,0,0,2,1,5,60,15,0.1,0,5,0,1,0,3,0,0,2,2,吉田正,http://npb.jp/bis/players/63165132.html,5,2,0,0,0,1,0,0,0,0,指,小谷野,http://npb.jp/bis/players/71975117.html,5,2,0,0,0,2,0,0,0,0,一,糸井,http://npb.jp/bis/players/91195119.html,4,1,0,0,0,0,1,0,1,0,右,モレル,http://npb.jp/bis/players/13915132.html,5,3,0,0,0,1,0,0,1,0,三,ボグセビック,http://npb.jp/bis/players/43745132.html,5,1,0,0,0,2,0,0,2,0,中左,中島,http://npb.jp/bis/players/01005113.html,4,1,0,0,0,0,0,0,0,0,遊,T-岡田,http://npb.jp/bis/players/61365112.html,3,0,0,0,0,1,0,0,0,0,左,伊藤,http://npb.jp/bis/players/81185116.html,4,0,0,0,0,2,0,0,0,0,捕,西野,http://npb.jp/bis/players/91495130.html,3,2,0,0,0,0,1,0,0,0,二,1,0,0,0,0,0,0,0,0,金子千尋,http://npb.jp/bis/players/41345110.html,137,31,6.2,4,0,7,0,7,0,0,3,3,2,36,8,0.1,0,2,0,1,0,3,0,0,2,2
http://npb.jp/scores/2016/0325/m-f-01/box.html,2016年3月25日（金）,千葉ロッテマリーンズ,北海道日本ハムファイターズ,QVCマリン,3,2,1,5,7,3,0,"            【試合終了】            ◇開始 18時30分      ◇試合時間 2時間53分      ◇入場者 30,119人    ",岡田,http://npb.jp/bis/players/81385118.html,4,1,0,0,0,1,0,0,0,0,中,髙濱,http://npb.jp/bis/players/21925116.html,2,0,0,0,0,0,1,0,0,0,三,清田,http://npb.jp/bis/players/91795131.html,4,0,0,0,0,2,0,0,0,0,右,デスパイネ,http://npb.jp/bis/players/03505139.html,3,1,0,0,0,1,0,0,1,0,指,角中,http://npb.jp/bis/players/41545114.html,2,1,0,0,0,0,1,0,0,0,左,井上,http://npb.jp/bis/players/11315139.html,3,1,1,0,0,1,0,0,2,0,一,鈴木,http://npb.jp/bis/players/81985135.html,2,1,1,0,0,1,1,0,0,0,遊,吉田,http://npb.jp/bis/players/91695139.html,3,0,0,0,0,3,0,0,0,0,捕,中村,http://npb.jp/bis/players/51455130.html,3,0,0,0,0,2,0,0,0,0,二,0,0,0,0,0,0,0,0,0,涌井,http://npb.jp/bis/players/31635110.html,103,26,7,4,0,0,1,7,0,0,0,0,3,37,10,1,0,3,0,1,0,1,0,0,2,0,陽,http://npb.jp/bis/players/21825112.html,4,2,0,0,0,0,0,0,0,0,中,西川,http://npb.jp/bis/players/21225133.html,4,0,0,0,0,1,0,0,0,0,左,田中賢介,http://npb.jp/bis/players/11915111.html,4,2,0,0,0,0,0,0,1,0,二,中田,http://npb.jp/bis/players/61065116.html,4,0,0,0,0,2,0,0,0,0,一,近藤,http://npb.jp/bis/players/41745135.html,3,0,0,0,0,2,1,0,0,0,指,レアード,http://npb.jp/bis/players/23525130.html,4,1,0,0,0,2,0,0,0,0,三,谷口,http://npb.jp/bis/players/41045133.html,4,1,0,0,0,0,0,0,0,0,右,大野,http://npb.jp/bis/players/61365118.html,1,0,0,0,0,0,0,1,0,0,捕,中島卓也,http://npb.jp/bis/players/11215118.html,4,1,0,0,0,1,0,0,0,0,遊,2,0,0,0,0,0,0,0,0,大谷,http://npb.jp/bis/players/01305137.html,102,27,7,5,0,3,0,9,0,0,3,2,1,18,3,1,0,0,0,0,0,2,0,0,0,0
http://npb.jp/scores/2016/0326/g-s-02/box.html,2016年3月26日（土）,読売ジャイアンツ,東京ヤクルトスワローズ,東京ドーム,10,5,1,14,11,0,0,"            【試合終了】            ◇開始 14時00分      ◇試合時間 2時間51分      ◇入場者 43,307人    ",長野,http://npb.jp/bis/players/91995131.html,4,1,0,0,1,1,1,0,2,0,右,立岡,http://npb.jp/bis/players/81985118.html,5,1,0,0,0,0,0,0,0,0,中,坂本勇,http://npb.jp/bis/players/51955114.html,5,2,0,0,0,0,0,0,0,0,遊,ギャレット,http://npb.jp/bis/players/43345132.html,4,1,0,0,0,0,0,0,0,0,一,クルーズ,http://npb.jp/bis/players/01805139.html,4,3,0,0,1,0,0,0,3,0,二,亀井,http://npb.jp/bis/players/81385110.html,3,2,2,0,0,1,1,0,2,0,左,村田,http://npb.jp/bis/players/81485117.html,4,1,0,0,0,0,0,0,1,0,三,小林,http://npb.jp/bis/players/91795139.html,4,3,0,0,0,0,0,0,2,0,捕,高木,http://npb.jp/bis/players/31035130.html,0,0,0,0,0,0,1,0,0,0,投,1,0,0,0,0,0,0,0,0,高木,http://npb.jp/bis/players/31035130.html,103,29,7,6,0,2,1,1,0,0,2,2,3,65,13,0.1,0,5,0,2,0,2,0,0,3,3,上田,http://npb.jp/bis/players/71375114.html,4,0,0,0,0,0,0,0,0,0,中,川端,http://npb.jp/bis/players/31735112.html,5,1,0,0,0,0,0,0,0,0,三,山田,http://npb.jp/bis/players/91895133.html,4,1,0,0,0,0,1,0,0,0,二,畠山,http://npb.jp/bis/players/31235113.html,2,1,0,0,0,1,1,0,0,0,一,雄平,http://npb.jp/bis/players/01005117.html,5,2,1,0,0,1,0,0,0,0,右,坂口,http://npb.jp/bis/players/21925117.html,5,2,0,0,0,1,0,0,0,0,左中,中村,http://npb.jp/bis/players/51255118.html,2,0,0,0,0,0,1,1,0,0,捕,大引,http://npb.jp/bis/players/91595114.html,3,2,1,0,0,0,1,0,1,0,遊,石川,http://npb.jp/bis/players/11315115.html,1,0,0,0,0,0,0,0,0,0,投,5,2,4,0,1,0,0,0,0,石川,http://npb.jp/bis/players/11315115.html,62,20,4,8,1,1,0,1,0,0,5,5,2,57,19,2,0,6,1,2,0,1,0,0,5,5
http://npb.jp/scores/2016/0326/t-d-02/box.html,2016年3月26日（土）,阪神タイガース,中日ドラゴンズ,京セラD大阪,7,3,1,11,9,1,1,"            【試合終了】            ◇開始 14時00分      ◇試合時間 3時間4分      ◇入場者 35,369人    ",髙山,http://npb.jp/bis/players/01005132.html,5,1,1,0,0,1,0,0,1,0,左,横田,http://npb.jp/bis/players/31635139.html,5,2,0,0,0,0,0,0,0,0,中,ヘイグ,http://npb.jp/bis/players/73775132.html,2,2,2,0,0,0,0,1,2,0,三,福留,http://npb.jp/bis/players/61963888.html,4,1,0,0,0,0,0,0,0,0,右,ゴメス,http://npb.jp/bis/players/41845139.html,4,1,0,0,1,1,0,0,3,0,一,鳥谷,http://npb.jp/bis/players/21925119.html,3,2,0,0,0,1,1,0,0,1,遊,西岡,http://npb.jp/bis/players/31435117.html,4,1,0,0,0,0,0,0,0,0,二,岡﨑,http://npb.jp/bis/players/91395110.html,1,1,0,0,0,0,2,0,1,0,捕,能見,http://npb.jp/bis/players/61065110.html,3,0,0,0,0,1,0,0,0,0,投,2,0,0,0,0,0,0,0,0,能見,http://npb.jp/bis/players/61065110.html,98,27,6,7,1,1,0,5,0,0,2,1,3,53,11,1,0,2,0,0,0,4,1,0,1,1,大島,http://npb.jp/bis/players/01305131.html,5,1,0,0,0,0,0,0,0,0,中,荒木,http://npb.jp/bis/players/71173882.html,4,0,0,0,0,1,0,0,0,0,二,遠藤,http://npb.jp/bis/players/41345130.html,4,1,0,0,0,0,0,0,1,0,遊,ビシエド,http://npb.jp/bis/players/13715132.html,4,3,0,0,1,0,0,0,1,0,一,平田,http://npb.jp/bis/players/61265112.html,4,1,0,0,0,0,0,0,0,0,右,藤井,http://npb.jp/bis/players/51455112.html,4,1,0,0,0,2,0,0,0,0,左,高橋,http://npb.jp/bis/players/91095135.html,4,1,0,0,0,2,0,0,0,0,三,杉山,http://npb.jp/bis/players/61765137.html,3,1,1,0,0,1,0,0,0,0,捕,山井,http://npb.jp/bis/players/31635115.html,1,0,0,0,0,0,1,0,0,0,投,4,0,0,3,0,0,0,0,0,山井,http://npb.jp/bis/players/31635115.html,101,27,5,8,1,3,1,3,0,0,6,6,4,43,12,0.1,0,3,0,0,0,1,0,0,1,0
http://npb.jp/scores/2016/0326/c-db-02/box.html,2016年3月26日（土）,広島東洋カープ,横浜DeNAベイスターズ,マツダスタジアム,3,1,1,11,10,0,1,"            【試合終了】            ◇開始 14時00分      ◇試合時間 3時間8分      ◇入場者 30,868人    ",田中,http://npb.jp/bis/players/61965139.html,4,0,0,0,0,0,0,0,0,0,遊,菊池,http://npb.jp/bis/players/61565135.html,4,1,0,0,0,0,0,0,0,0,二,丸,http://npb.jp/bis/players/21425116.html,4,3,0,1,0,0,0,0,0,0,中,ルナ,http://npb.jp/bis/players/53155137.html,4,1,0,0,0,1,0,0,0,0,三,エルドレッド,http://npb.jp/bis/players/13515135.html,4,1,1,0,0,1,0,0,0,0,左,新井,http://npb.jp/bis/players/01103888.html,4,2,0,0,0,1,0,0,1,0,一,天谷,http://npb.jp/bis/players/01105115.html,3,2,0,0,0,0,1,0,1,1,右左,石原,http://npb.jp/bis/players/51355115.html,4,1,0,0,0,0,0,0,0,0,捕,黒田,http://npb.jp/bis/players/21523884.html,3,0,0,0,0,1,0,0,0,0,投,1,0,0,0,0,0,0,0,0,黒田,http://npb.jp/bis/players/21523884.html,98,29,7,9,0,1,0,3,0,0,1,1,2,32,8,1,0,1,0,1,0,2,0,0,0,0,白崎,http://npb.jp/bis/players/21725137.html,4,0,0,0,0,2,1,0,0,0,三,荒波,http://npb.jp/bis/players/01105133.html,4,1,0,0,0,0,0,0,1,0,中,ロペス,http://npb.jp/bis/players/93195137.html,4,0,0,0,0,1,0,0,0,0,一,筒香,http://npb.jp/bis/players/41945131.html,3,2,0,0,0,0,1,0,0,0,左,ロマック,http://npb.jp/bis/players/73975132.html,3,1,0,0,0,0,0,0,0,0,右,倉本,http://npb.jp/bis/players/91795130.html,4,1,1,0,0,1,0,0,0,0,遊,柴田,http://npb.jp/bis/players/41945132.html,4,3,0,1,0,0,0,0,0,0,二,戸柱,http://npb.jp/bis/players/41245132.html,3,1,0,0,0,0,0,0,0,0,捕,久保,http://npb.jp/bis/players/61565110.html,1,0,0,0,0,1,0,0,0,0,投,4,1,0,0,0,0,0,0,0,久保,http://npb.jp/bis/players/61565110.html,92,25,5.1,9,0,1,0,3,0,0,2,2,2,30,11,2,0,2,0,0,0,1,0,0,1,0
